urls,products,most_similar_urls
https://outletbarn.co.uk/collections/corner-sofas/products/ellena-recliner-corner-group-brown-only-limited-stock,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://www.oaktreeupholstery.co.uk/products/double-headboard-b-fabric,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://www.rightprice.co.uk/collections/all/products/alexis,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://www.sheridaninteriors.co.uk/products/celine-fabric-bed,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://www.chattelsfurniture.co.uk/products/bedside-table-two-drawers,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://www.maisonandgarden.co.uk/products/28cm-solar-ball,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://igigishop.co.uk/products/cotton-rug,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://divine-interiors.co.uk/products/sofa-deposit,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://shackletonsretail.co.uk/products/,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://auburnfox.co.uk/products/iron-and-leather-adjustable-stool,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://www.decoframe.co.uk/products/,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://snugathome.co.uk/products/eiffel-dining-chair,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://ashtonandcoleman.co.uk/products/tables/lamp-table,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://rusticland.co.uk/products/industrial-2x-handmade-x-dining-table-bench-frame-steel-large-table-pedestal-legs,"[' Industrial 2x Handmade X Dining Table Bench Frame Steel Table Pedestal', ' Industrial 2x Handmade X Dining Table Bench Frame Steel Table Pedestal Legs TL009', ' Rustic Land', ' Bench / Raw Steel', ' Industrial X Style Table Legs,', ' Powder Coated', ' Heavy Duty Industrial X Style Table Legs,', ' Wall', ' Rustic Bar Tables', ' Industrial U Shaped Table/Bench Legs Base Made Steel with Centre...', ' Steel Table Base Industrial Legs Made Metal for Dining/Coffee/Office Desk...', ' Rectangle Shaped Table/Bench Legs Base with Centre Bar for Dining/Coffee/Office...', ' Industrial HEAVY DUTY Table Legs Bench for Desk Dining Table...', ' Industrial Square Steel Metal Dining Table/Bench Base Legs Heavy Duty...', ' Steel Table Frame for Industrial Dining/Bench Desk Base TB07', ' Rustic High Bar Table Legs Pub Desk Industrial Dining TL21', ' Industrial Metal Table Base Legs for Dining/Office/Bar Desk Frame TB05']","['https://www.coolstuffandaccessories.com/products/white-wood-dining-table', 'https://www.insaraf.com/products/solid-wood-coasters', 'https://mintffe.com.au/products/']"
https://www.quaysideinteriors.co.uk/products/alexandra-bed-king,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://alidasa.co.uk/products/terra-6-3-drawer-pine-white,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://www.lovettandjudge.co.uk/products/worker-bee-picture,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://www.toplinestore.co.uk/products/valawhi/products/valawhi&title=Vala%20High%20Gloss%20Coffee%20Tabl...&source=http://www.toplinestore.co.uk/products/valawhi,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://chelseafurnishings.co.uk/products/ashton-range,['empty file'],"['https://lamporia.com/products/tbl4229a', 'https://www.espasso.com/products/tearsheet/1815', 'https://mybellas.com/products/paolo-bench']"
https://windsorbedding.co.uk/products/,['URL not responding'],"['https://curiousgrace.com.au/products/cleo-desk-lamp', 'https://www.jaimesfurniture.com/products/junior-beds-1', 'https://www.villalane.com.au/products/gift-card']"
https://www.arfurnishings.co.uk/products/kyoto-quilted-knockerback-chair,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://www.dezilux.co.uk/products/aliya-french-style-console-table,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://www.harperandfaith.co.uk/products/jupiter-bed,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://elegancehomefurniture.co.uk/products/dylan-crushed-velvet-swivel-cuddle-chair,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://www.homeaffections.co.uk/products/wide-display-cabinet-540005-bonoca,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://hemmingandwills.co.uk/products/arne-desk,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://jopa-interiors.co.uk/products/black-weave-cushion-with-tag,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://airfurniture.co.uk/products/zues-pu-storage-bed,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://derwenthouseliving.co.uk/products/,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://www.furlon.co.uk/products/194,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://rustic-furniture.co.uk/products/curved-open-bedside,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://www.skhomedecor.co.uk/products/page/2/,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://www.onlydiningchairs.com.au/products/wooden-velvet-retro-grey-dining-chair,"[' Marseille | Black, French Provincial Chairs, Wooden Dining Chairs', ' 150 SATISFIED HOME OWNERS )', ' Marlo Version 2 | Multi Coloured, Upholstered, Wooden Dining Chairs | Set Of 2', ' Genoa Version 1 | Fabric French Provincial Wooden Dining Chairs With Arms | Set Of 2', ' SATISFIED HOME OWNERS )', ' Kingscliff | Modern Velvet Dining Chairs With Arms | Set Of 2', ' Owen | Wooden Snow White Ceramic 120cm Round Dining Table', ' Iowa | 1.4m Wooden Black Natural Round Dining Table', ' Torbay | 1.6m 4-6 Seater Natural Black Wooden Round Dining Table', 'FIED HOME OWNERS )', ' Missouri | 4 Seater Natural Black Wooden Round Dining Table', ' )', ' Taylor | Metal Modern Velvet Bar Stools | Set Of 2', ' Hann | Metal Adjustable Modern PU Leather Bar Stools | Set Of 2', ' Epcon | Modern Swivel Walnut Wooden PU Leather Bar Stools | Set Of 2', ' Byfield | Modern Swivel Black And White PU Leather Bar Stools | Set Of 2', 'S BY OVER 150 SATISFIED HOME OWNERS )', ' C. Australia Marlo Dining Chairs', ' Marlo Version 2 | Multi Coloured, Upholstered, Wooden Dining Chairs | Set Of 2 Multi - Coloured', ' Innes | Modern Grey Fabric Dining Chairs | Set Of 4 Dark Grey', ' Monaco | Modern Swivel Ultra Suede Fabric Dining Chairs With Arms | Set Of 2 Cognac', ' Cole | Grey Fabric, Modern PU Leather Swivel Dining Chairs | Set Of 2 Light Grey', ' La Pyrenee | Fabric French Provincial Wooden Dining Chairs | Set Of 2 Beige', ' Shoreline | Sand, Coastal Wooden Rattan Dining Chair Sand', ' Dining Chairs', ' Cayenne | Dark Grey Dining Chairs, Velvet Dining Chairs | Set Of 2 Dark Grey', ' Preston | Modern Metal Blue Velvet Bar Stools | Set Of 2 Blue', ' Montessa | Modern, Metal PU Leather Dining Chairs | Set Of 4 White', ' Stamford | Modern Metal Velvet Dining Chairs | Set Of 2 Green', ' Lonsdale | Black And White Plastic PU Leather Dining Chairs | Set Of 2 Black', ' Maine | Farmhouse Coastal Wooden Rattan Dining Chairs | Set Of 2 Natural', ' Minerva | Multi Coloured, Wooden Dining Chairs | Set Of 2 Multi - Coloured', ' DINING CHAIRS AUSTRALIA']","['https://eurolivingfurniture.com/products/746-writing-desk', 'https://craftassociatesfurniture.com/products/craft-associates-wool-lounge-chairs-1519', 'https://french-classic-furniture.com/products/french-round-back-dining-chair-white-fcf688ch-000-rd-qa-wh_1']"
https://www.myharmony.hk/products/woody-slab-table,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://afg.us.com/products/ashley-baraga-h410-24,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://www.collectioni.com/products/noahs-ark-lounge-swivel-chair,"[' White Polar Bear Fluffy Lounge Swivel Chair', 'CANTE', ' AP Collection White Polar Bear Lounge Swivel Chair', ' White Bear, Fluffy lounge swivel chair', ' Teddy Bear, Fluffy Lounge Swivel Chair', ' Pony, Fluffy Lounge Swivel Chair', ' White Tiger, Lounge Swivel Chair', ' Lion, Lounge Swivel Chair']","['https://denvermodern.com/products/chula-outdoor-rug', 'https://www.byronbayhangingchairs.com.au/products/weekender', 'https://www.couchpotatocompany.com/collections/best-sellers/products/ro-armchair']"
https://noho.co/products/noho-move-chair-topper,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://odafurniture.com/products/,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://savannahspace.com/products/bo-woven-rug,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://squarehome.com/products/,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://www.sundays-company.com/collections/new-arrivals/products/sink-in-sofa-ecru,"[' Movie Night Sofa', ' Get Together Sofa', ' Movie Night™ Sofa', ' Get Together™ Sofa', ' Quilt Sofa', ' Get', '™ Sofa', ' Cloud', ' Easy', ' Form Bedroom']","['https://panana.co.uk/products/3-seater-sofa-bed', 'http://www.furnimax.co.uk/products/more-sleep-cadiz-double-complete-set/', 'https://www.stacksfurniture.co.nz/products/rapaki3seatsofa-fog']"
https://thebeachfurniture.com.au/products/gift-card,"[' Bukumba Abaca Basket - Small', ' Bukumba Hanging Lamp - Large', ' Bukumba Hanging Lamp - Small', ' Cafe Barstool With Back']","['https://thebellacottage.com/products/barrel-bar', 'https://shop.gubi.com/products/epic-dining-table', 'https://sika-design.com/products/belladonna-nature']"
https://thedesigndepot.co.nz/products/,['No products found'],"['https://homeandpatioliving.com/products/mib', 'https://www.unclaimed-furniture.com/products/Standard-Furniture/stand/11406.html', 'https://www.rockymountain.furniture/products/jofran/15003.html']"
https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set,['No products found'],"['https://homeandpatioliving.com/products/mib', 'https://www.unclaimed-furniture.com/products/Standard-Furniture/stand/11406.html', 'https://www.rockymountain.furniture/products/jofran/15003.html']"
